sentence	level
戴安娜在希腊罗马神话中是狩猎女神。	7
曲状物具有此种曲线形状的物体	5
劫掠物，战利品战时取自敌人的战利品	7
入侵的军队将该城镇掠夺一空。	7
法国队开始时领先, 但中场休息前威尔士队已与之拉平.	6
那位妇人对找回被盗的珠宝感到非常高兴。	6
临近终点时，那几匹马齐头并进，简直分不出先后。	5
三层刺网一种三层竖向安置的渔网，由一层细目网夹在两层粗目网中构成	7
船期交涉需15天，请更改延长信用证。	6
这种肉已宣布不适宜人们食用.	3
西班牙曾以其强大的舰队而著称.	6
这个方程式中的x代表什麽?	3
低频扬声器设计用来再现低音频率的扬声器	5
[谚]外表不可靠；不可专看表面现象。	3
目前正将医药用品空投到灾区.	5
总统抵达时, 检阅了仪仗队.	7
别瞎动电线线路, 你又不是电工.	7
艾奥宙斯所爱的少女，被赫拉变成丁小母牛	7
倍数性一个细胞中染色体基本数目的倍数	6
除了英语以外, 我们还学俄语及西班牙语。	7
古希腊人为爱神阿弗罗狄特造了许多神庙。	7
世界各大强国均惟恐在军备竞赛中落後.	5
扭转，扭曲扭动的动作或实例；压挤或扭曲	6
露头砖垂直而不是平行于墙根放置的砖块	7
利物浦队因对方一队员用手触球而得到一个罚球。	7
矿藏底石位于一个矿中金属矿藏之下的大量石头	6
你们无谓将友情保密--其实已尽人皆知了.	7
用来分隔或组织计算机程序元素或数据元素的字符或字符串。例如括号、空格符、算术运算符、if（如果）、“BEGIN＂等。	6
论点，主旨，主题标题当中显示出来的主题、论点或题材	7
候选人须 表明他们对单方面裁军所持的立场.	5
警察告诫围观者, 不要靠近燃烧　的建筑物.	7
他因得宠而获此地位, 并非有何特长或本事.	6
我能使用文字处理机, 但不了解其运转机制.	3
玩具销售额在圣诞节前夕达到最高峰, 现已逐渐下降.	6
终止于衰竭是“死亡”，但“圆满”却终止于无穷。	7
梅子酱由干梅子或杏子做成的甜酱或油酥点心馅	7
锯缝，劈痕切割型工具如锯或斧子所制造的沟槽或凹口	7
该药本身并无害处, 但与酒类同服则有危险.	4
黑曜岩火山玻璃，一般为黑色，带状，摔碎时色泽光亮，表面变曲，由火山熔岩迅速凝而成	7
裁减军备协议难以达成, 症结在於如何证实（如检查武器确已销毁）.	6
金钱不是一切。	3
我国每四年一次人口普查。	3
一花独放不是春，百花齐放春满园。	4
金钱买不来幸福。	3
把这些捣乱分子赶出去。	7
嘿，这个消息太棒了！	7
老百姓反对这种想法.	3
花发出一阵幽香。	5
我要为此干杯。	3
他们一家常在树林里野餐。	6
文件每日存取, 使之不断更新.	4
不要过份相信陌生人。	7
对。。。匆匆一看，一瞥	7
他常带着一个酒葫芦。	7
烟火炸开放出一阵火花.	6
输入中有好几处错误。	3
过马路时要当心。	2
这个花园直伸展到河岸.	5
他们恰在发洪水之前离开, 走得真是时候.	6
这种思想只能把世人引入歧途。	7
别为这些琐事生气。	2
人们正排队买票。	2
酷热使池水干枯。	7
对于这项建议，五人投票赞成，八人反对，两人弃权。	5
这些袋子难於搬运, 倒不是因为重而是体积太大.	4
不要试图掩盖错误。	7
｀黑寡妇＇马下一场比赛赢定了.	7
他们担心河流会发洪水。	6
水能溶解盐.	7
这银花瓶上刻有花卉浮雕图案。	7
新住宅区紧接高速公路.	6
他们正用水灌溉土地。	7
这张支票凭身分证件兑现.	7
不要动不动就挑毛病.	4
烟囱里冒出来团团黑烟.	7
乐曲接近高潮。	5
把沙司搅拌一下以免结块。	7
这种植物终年常青。	4
他们为远征治装.	4
他们全都惊讶地瞪着眼。	7
这名伤员由于失血过多而昏迷不醒。	6
【谚】智者热爱真理，愚者回避真理。	7
部长忙于重要国务。	2
本人认为此案证据不足.	4
班上计划义卖糖果，推选凯特为主持人。	7
他们约定不久见面。	3
更改小小的改变，调正或限制	4
姑不论胜负, 这场比赛想必十分精彩.	3
小溪突然转向东流。	7
此人极其狂妄自大。	7
好书未必畅销。	6
把这个混合物充分摇匀.	7
这名罪犯被判处一年监禁。	6
这些石油将被精炼。	4
本人对案情陈述完毕.	7
敌人被迫撤退。	6
久旱使青草枯萎。	7
经过长时间包围之后，这个小镇已被起义军攻克。	6
我们虽算不上关系密切, 但还常见面.	4
信用证凭汇票付款。	5
酒吧对外营业.	3
大风扫过平原。	4
愿上帝拯救我们脱离罪恶.	7
新工厂将於三月份投产.	4
小商店受到大型超级市场不断排挤.	5
礁石外深色水域分界线	7
那个流浪乞丐乔装得同侦探一样。	7
这种食品应低温保存。	3
拐弯之前别忘记指示车行方向。	6
桥已毁坏, 我们无法过河.	6
我们有权搜查这座建筑物.	5
桃儿容易碰伤--要轻拿轻放.	5
又名，亦称	7
注射为了医学目的通过血管将一种溶液注入体内	7
耶稣以比喻教导。	7
不要对结果妄加猜测.	7
大多数植物靠种子繁殖。	6
剃刀锋利刮得就乾净.	7
天气预报之後即为6点钟报时信号.	4
这种材料防雨。	4
使用所附涂敷器涂用胶水.	7
市价已见回升，仓促处理掉，不足为取。	6
有些广告毫无吸引力。	4
湖被树木环绕。	5
这些规定仅适用于儿童。	4
这种声明具有政治性质。	4
这些设施使全城受益.	4
董事会决定大规模生产这种汽车。	7
树叶使光线漫射。	5
那事无丝毫真实性.	7
英国政府对这些报道不予证实.	6
人民反对专制。	3
他们互相争吵。	3
那位官员必须免职。	4
那支熊已完全发育成熟.	5
他们决定夜晚进攻.	6
知识分子决不应结婚；他们既不会享受婚姻生活，更不应复制自己。	7
振作起来，面对冲击！	5
反复呼喊抗议口号	6
内幕消息；内部笑话	5
他们是否按体积计算运费？	3
现今人们越来越依赖计算机协助工作.	6
我们正给浴室贴壁纸.	7
把词典时时 放在手边.	3
贫富不均可造成社会动荡.	7
倘若外援枯竭，形势将极为严重。	7
军人必须服从命令.	5
行列行、列、系列或行列	4
领导人互相寒暄一番, 然後开始谈判.	6
中央C音相当於每秒钟振动256次.	5
这些争论彼此势均力敌。	5
这台机器把麦子磨成面粉。	6
最近供暖设备已稍加改动以提高效率.	5
粥有益于消化。	6
把塞子拔掉.	6
握手时软弱无力。	5
金属遇热则膨胀。	7
燕子以虫为食.	7
一名现场采访记者	3
遇火灾时按下此钮。	5
渔夫用矛作为武器。	7
村民一致反对修建旁道.	4
我们将迁往纽卡斯尔南部.	7
前景似颇暗淡，但我们仍满怀希望。	7
街道十分拥挤, 汽车无法通行.	5
若肾功能衰退, 可通过渗透作用使血液净化.	7
闪电通常伴有雷声。	4
总经理由董事会任命。	7
这位顾客将为此恶劣服务诉诸法律。	7
米基曾因毒品事而被捕.	6
窗户碎成碎片。	5
总数为10英镑.	7
基督降世拯救我们摆脱罪恶.	7
决议案获一致通过.	4
建议肥胖病人改变饮食.	5
入侵者把村镇变为废墟。	7
（城市）上空烟雾弥漫.	7
侦探特别强调细节。	7
英格兰队某些主力运动员受伤而使攻球削弱.	7
对市场动态，烦告货主意向如何？	4
艾伯塔平原极其肥沃.	7
政府派警方出动恢复治安.	5
违反一项合同；侵犯专利权	6
如此痛切而清晰！	7
政府将制定法规限制枪支出售。	5
电力供应中断，城市陷于混乱之中。	6
熊熊烈火席卷森林。	5
闪电总与雷鸣相伴。	7
驾驶员减低速度。	5
军士长命令士兵靠拢.	7
管理部门将供应饮食.	5
谈判陷入僵局。	7
革命者计划推翻傀儡政府。	5
总统生病时, 其职务交由副总统代理.	6
专制如同或被专制者统治；绝对权力或权威	6
侵占，泛滥，超过限度	7
空气中烟雾弥漫。	7
警方仍然控制著局势.	5
危险驾驶应受严惩。	7
把 1.90 英镑的费用上调为整数 2 英镑, 把 3.10 英镑下调为整数 3 英镑.	7
纽卡斯尔英格兰中西部的一个市级自治区，位于斯图克西南偏南。拥有制砖业、制瓦业和纺织服装工业。人口74，200	7
贝特，汉斯·阿尔布雷希生于1906德裔美籍物理学家。因其对恒星能量产生的研究而获1967年诺贝尔奖	7
卡祖笛一种当吹奏者向吹口处低吟或哼唱时一个膜能够发出声音的玩具乐器	7
若时机不当, 一言不慎, 可能毁掉整个计画.	7
这个国家连年战争元气尽失後, 已开始慢慢恢复正常状态.	5
尽管计划度假时兴致勃勃, 而到头来假日本身却颇为扫兴.	7
一晚放映三个同一主题的访问记实, 真是小题大做.	4
若不付费用, 就要停止供应电力[煤气].	6
保母抱著个孩子进来, 孩子身上裹著暖暖的毯子.	7
风暴带有强风或狂风但很少或几乎无雨的一种风暴	6
这些拖拉机均具有结构紧凑，操纵简便，转向灵活，耗油省等特点。	7
空中交叉跳跃一种芭蕾舞动作，舞者在空中多次前后交叉双腿	7
地雷，水雷一种用来摧毁敌军部队、船舰、碉堡或装备的爆破装置，通常安放在隐蔽处，由于接触、靠近或定时而引爆	7
分期付的款可於每月最後一日交付.	5
保守党在上次议会选举中从工党手里夺得这个议席.	6
她一见路上有个小孩, 便猛踩刹车.	7
由於炸弹过早爆炸, （恐怖分子的）阴谋未能得逞.	7
协议中有一条规定, 承租人负担建筑物的修理费.	5
多佛尔与法国加莱市隔岸相对的英格兰东南部自治市，临多佛尔海峡。罗马灯塔遗址，自中世纪以来就是战略要地，该市白垩崖多岩洞和涵洞原为走私者所用。人口33，700	7
黄铜制品用这种合金制的装饰品、物件或器皿	6
那轮船颠簸摇晃, 很多乘客头晕恶心.	7
牟利罗，巴托洛米奥·埃斯特巴1617－1682西班牙风俗、肖像和宗教题材的画家，比如圣灵怀胎1668	7
消防队员需用呼吸器械才能进入燃烧著的房屋.	6
假若认为耳聋有趣, 这种幽默感十分不当.	7
总统最近死後, 酝酿著一场军事政变.	7
先把黄油融化, 然後加入面粉.	6
这些症状（照你看来）像是什麽病?	6
金属门猛一关上时发出　光的响声.	6
这次选举後该党已沦为微不足道的少数党.	6
他散布流言蜚语危害很大, 事後才真相大白.	3
独裁统治者一个有着无限权利的统治者；专制者	5
喜庆时节，欢庆盛会欢庆活动的时节或盛会	6
警方已排除该谋杀案中有抢劫的动机.	7
金疗法用金的化合物治疗某些疾病，如风湿性关节炎	6
直线AB与直线CD相交於E点.	4
这次聚会一定没意思--咱们想个法子别去了.	4
在选举前后政客们总要许愿讨好民众。	4
两个氢原子和一个氧原子结合而成一个水分子。	6
这只是玩具枪, 不能发射子弹.	5
侦察员们分成两人一组，开始巡逻这一地区。	7
那位胖妇人穿着金色的紧身礼服，显得滑稽可笑。	7
企业家要具备什麽素质才能出人头地?	6
很多黄金饰物回炉後铸成了金币.	7
大屠杀大规模杀戮，如战争中的大屠杀；屠宰	7
卡车转弯时车上货物滑离了原位.	5
在圣诞节期间, 广告战已达到高潮.	6
美国外交政策取决于联邦政府，联邦法律由国会制定。	7
我们轻声谈话, 以免吵醒婴儿.	7
根据规定, 申请者一律需经笔试.	4
手铲刀身尖突并呈铲状的小型器具，在种植植物时用来挖土	7
一枝步枪瞄准著人质的头.	7
《每日回声报》拥有读者逾一千万人。	7
一个正直的法官不能一味顺从舆论。	7
那个傻孩子从来不做事，只是整天游手好闲。	5
邮车每周只到这个偏僻的村庄一次。	7
那位大使预期他下次派驻巴黎.	7
这所学校每年招收六十名男女新生.	4
解放前，各种捐税沉重地压在人民身上。	6
他们穿著那种制服看起来怪模怪样的.	4
摔下来的骑手遭飞奔马群践踏.	6
法庭裁定那个人犯了侵犯人身罪。	6
射石炮早期发射石弹大炮的一种	6
手电筒的光束扫遍屋内各个角落.	7
这种橙汁饮品不含人工调味料.	7
这些鲜红色窗帘显得棕色地毯黯然失色.	7
渡船摇摇晃晃, 他感到恶心.	7
水银温度计停留在摄氏35度左右。	7
昨夜温度计显示气温下降到零度.	4
玛丽·杜瓦尔夫人转交彼得·布朗先生.	7
柱，杆建筑物框架中横梁的支撑物	7
金属板锻造、轧制，或铸造而成的金属板	7
这些白线把赛区分成各个部分.	3
这个计画因缺乏资金而难以实现.	5
这种病有两种情况: 第一, 由高血压引起; 第二....	4
这座山高而陡，形成一道岩石屏障。	7
冻鸡应彻底解冻後再烹调.	7
警方必须竭尽全力追捕罪犯，将他们绳之以法。	7
按此地址函索即免费寄奉样品.	7
编辑迅速将失事消息编入晚间新闻.	5
女士们、 先生们: 请别堵住通道. 谢谢诸位大力协助.	6
方形物或方形地区大致呈正方形或正方体的地区、空间或物体	7
采摘物；采集量已采集或可被采集的物体或一群物体	5
她会说法语, 德语, 还会说一点儿俄语.	7
那个疯子开车开得太快了.	5
这懒小子一整天一点事都没干。	6
